frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,sctp.srcport,sctp.dstport,s1ap.ENB_UE_S1AP_ID,s1ap.MME_UE_S1AP_ID,s1ap.procedureCode
"4693","1758134824.388840000","10.3.7.45","18.8.23.13",,,"36412","36412","17125",,"12"
"4694","1758134824.388841000","7.193.167.162","10.165.92.130",,,"52371","36412","63761",,"12"
"4695","1758134824.637289000","10.3.7.45","18.8.23.13",,,"36412","36412","17125","63761","9"
"4696","1758134824.637289000","7.193.167.162","10.165.92.130",,,"52371","36412","63761","1105523625","9"
"4697","1758134824.637293000","10.3.7.45","18.8.23.13",,,"36412","36412","17126",,"12"
"4698","1758134824.637294000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","48658",,"12"
"4699","1758134824.868293000","10.3.7.23","18.8.23.13",,,"36412","36412","11116",,"12"
"4700","1758134824.868293000","7.193.167.162","10.192.10.2",,,"32922","36412","5648",,"12"
"4701","1758134824.868294000","10.3.7.45","18.8.23.13",,,"36412","36412","17126","48658","9"
"4702","1758134824.876858000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","48658","6404743","9"
"4703","1758134824.920402000","10.3.7.50","18.8.23.13",,,"36412","36412","13722",,"12"
"4704","1758134824.920413000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","27918",,"12"
"4705","1758134824.920414000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","29452","384066301","23"
"4706","1758134824.920414000","18.8.23.13","10.3.7.50",,,"36412","36412","13720","29452","23"
"4707","1758134824.920415000","10.3.7.50","18.8.23.13",,,"36412","36412","13720","29452","23"
"4708","1758134825.073436000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","29452","384066301","23"
"4709","1758134825.073440000","10.3.7.23","18.8.23.13",,,"36412","36412","11116","5648","9"
"4710","1758134825.073440000","7.193.167.162","10.192.10.2",,,"32922","36412","5648","28245811","9"
"4711","1758134825.073441000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","27918","384063386","11"
"4712","1758134825.073441000","18.8.23.13","10.3.7.50",,,"36412","36412","13722","27918","11"
"4713","1758134825.073442000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","27918","384063386","23"
"4714","1758134825.073443000","18.8.23.13","10.3.7.50",,,"36412","36412","13722","27918","23"
"4715","1758134825.073444000","10.3.7.50","18.8.23.13",,,"36412","36412","13722","27918","23"
"4716","1758134825.073456000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","27918","384063386","23"
"4717","1758134825.274576000","10.168.71.130","7.193.167.162",,,"36412","36837",,,"41"
"4718","1758134825.274577000","10.3.7.62","18.8.23.13",,,"36412","36412","2115",,"12"
"4719","1758134825.274578000","7.193.167.162","10.176.47.114",,,"57285","36412","1534991",,"12"
"4720","1758134825.401212000","10.3.7.62","18.8.23.13",,,"36412","36412","2115","1534991","9"
"4721","1758134825.401213000","7.193.167.162","10.176.47.114",,,"57285","36412","1534991","28017952","9"
"4722","1758134825.401214000","10.3.7.62","18.8.23.13",,,"36412","36412","2115","1534991","13"
"4723","1758134825.401215000","7.193.167.162","10.176.47.114",,,"57285","36412","1534991","28017952","13"
"4724","1758134825.626388000","10.176.47.114","7.193.167.162",,,"36412","57285","1534991","28017952","5"
"4725","1758134825.626389000","18.8.23.13","10.3.7.62",,,"36412","36412","2115","1534991","5"
"4726","1758134825.626390000","10.3.7.62","18.8.23.13",,,"36412","36412","2115","1534991","5"
"4727","1758134825.626406000","10.3.7.62","18.8.23.13",,,"36412","36412","2115","1534991","13"
"4728","1758134825.626407000","7.193.167.162","10.176.47.114",,,"57285","36412","1534991","28017952","5"
"4729","1758134825.626407000","7.193.167.162","10.176.47.114",,,"57285","36412","1534991","28017952","13"
"4730","1758134825.626408000","10.3.7.7","18.8.23.13",,,"36412","36412","20487","72723","18"
"4731","1758134825.626409000","7.193.167.162","10.164.26.130",,,"53706","36412","72723","3251150064","18"
"4732","1758134825.626409000","10.164.26.130","7.193.167.162",,,"36412","53706","72723","3251150064","23"
"4733","1758134825.626410000","18.8.23.13","10.3.7.7",,,"36412","36412","20487","72723","23"
"4734","1758134825.626410000","10.3.7.7","18.8.23.13",,,"36412","36412","20487","72723","23"
"4735","1758134825.626411000","7.193.167.162","10.164.26.130",,,"53706","36412","72723","3251150064","23"
"4736","1758134827.017446000","10.3.7.49","18.8.23.13",,,"36412","36412","3877",,"12"
"4737","1758134827.017447000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::6","35604","36412","45073",,"12"
"4738","1758134827.017448000",,,"2600:300:3008:2::6","2600:300:20e2:a315::1:db85","36412","35604","1521680","148437079","23"
"4739","1758134827.017449000","18.8.23.13","10.3.7.49",,,"36412","36412","3876","1521680","23"
"4740","1758134827.032681000","10.3.7.49","18.8.23.13",,,"36412","36412","3876","1521680","23"
"4741","1758134827.032681000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::6","35604","36412","1521680","148437079","23"
"4742","1758134827.294053000","10.3.7.49","18.8.23.13",,,"36412","36412","3877","45073","9"
"4743","1758134827.294054000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::6","35604","36412","45073","138664924","9"
"4744","1758134827.522629000","10.3.7.2","18.8.23.13",,,"36412","36412","4030",,"12"
"4745","1758134827.522641000","7.193.167.162","10.168.71.2",,,"44844","36412","50194",,"12"
"4746","1758134827.522660000","10.168.71.2","7.193.167.162",,,"36412","44844","50194","2175178372","9"
"4747","1758134827.522660000","18.8.23.13","10.3.7.2",,,"36412","36412","4030","50194","9"
"4748","1758134827.522661000","10.3.7.2","18.8.23.13",,,"36412","36412","4030","50194","9"
"4749","1758134827.522662000","7.193.167.162","10.168.71.2",,,"44844","36412","50194","2175178372","9"
"4750","1758134827.962034000","10.3.7.72","18.8.23.13",,,"36412","36412","5282",,"12"
"4751","1758134827.962035000","7.193.167.162","10.165.94.130",,,"41712","36412","22286",,"12"
"4752","1758134827.962035000","10.165.94.130","7.193.167.162",,,"36412","41712","22286","2180649250","9"
"4753","1758134827.998630000","18.8.23.13","10.3.7.72",,,"36412","36412","5282","22286","9"
"4754","1758134828.205383000","10.3.7.72","18.8.23.13",,,"36412","36412","5282","22286","9"
"4755","1758134828.205383000","7.193.167.162","10.165.94.130",,,"41712","36412","22286","2180649250","9"
"4756","1758134828.346040000","10.3.7.23","18.8.23.13",,,"36412","36412","11117",,"12"
"4757","1758134828.346040000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","69649",,"12"
"4758","1758134828.525260000","10.3.7.23","18.8.23.13",,,"36412","36412","11117","69649","9"
"4759","1758134828.525261000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","69649","373026447","9"
"4760","1758134829.019464000","10.3.7.35","18.8.23.13",,,"36412","36412","13305","3597","13"
"4761","1758134829.019473000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","3597","379450471","13"
"4762","1758134829.019474000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","3597","379450471","11"
"4763","1758134829.019475000","18.8.23.13","10.3.7.35",,,"36412","36412","13305","3597","11"
"4764","1758134829.019495000","10.192.9.130","7.193.167.162",,,"36412","46179",,,"41"
"4765","1758134829.138381000","10.3.7.67","18.8.23.13",,,"36412","36412","2647",,"12"
"4766","1758134829.138393000","7.193.167.162","10.164.26.130",,,"53706","36412","50195",,"12"
"4767","1758134829.138395000","10.164.26.130","7.193.167.162",,,"36412","53706","37394","3252429624","23"
"4768","1758134829.138401000","18.8.23.13","10.3.7.67",,,"36412","36412","2646","37394","23"
"4769","1758134829.138401000","10.164.26.130","7.193.167.162",,,"36412","53706","50195","3252574022","11"
"4770","1758134829.138402000","10.164.26.130","7.193.167.162",,,"36412","53706","50195","3252574022","23"
"4771","1758134829.239640000","10.3.7.67","18.8.23.13",,,"36412","36412","2646","37394","23"
"4772","1758134829.239644000","18.8.23.13","10.3.7.67",,,"36412","36412","2647","50195","11"
"4773","1758134829.239644000","18.8.23.13","10.3.7.67",,,"36412","36412","2647","50195","23"
"4774","1758134829.239645000","7.193.167.162","10.164.26.130",,,"53706","36412","37394","3252429624","23"
"4775","1758134829.239645000","10.3.7.67","18.8.23.13",,,"36412","36412","2647","50195","23"
"4776","1758134829.239646000","7.193.167.162","10.164.26.130",,,"53706","36412","50195","3252574022","23"
"4777","1758134829.239648000","10.3.7.7","18.8.23.13",,,"36412","36412","20494",,"12"
"4778","1758134829.239649000",,,"2600:300:20e2:a315::1:db85","2600:300:3059:204::6","42618","36412","42002",,"12"
"4779","1758134829.335397000",,,"2600:300:3059:204::6","2600:300:20e2:a315::1:db85","36412","42618","42002","215056398","9"
"4780","1758134829.335402000","18.8.23.13","10.3.7.7",,,"36412","36412","20494","42002","9"
"4781","1758134829.335404000","10.3.7.7","18.8.23.13",,,"36412","36412","20494","42002","9"
"4782","1758134829.335419000",,,"2600:300:20e2:a315::1:db85","2600:300:3059:204::6","42618","36412","42002","215056398","9"
"4783","1758134829.580199000","10.3.7.72","18.8.23.13",,,"36412","36412","5283",,"12"
"4784","1758134829.580200000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:2","45732","36412","9743",,"12"
"4785","1758134829.580201000",,,"2001:4888:2010:5092:123:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","45732","9743","6215294","9"
"4786","1758134829.580202000","18.8.23.13","10.3.7.72",,,"36412","36412","5283","9743","9"
"4787","1758134830.341584000","10.3.7.72","18.8.23.13",,,"36412","36412","5283","9743","9"
"4788","1758134830.341585000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:2","45732","36412","9743","6215294","9"
"4789","1758134830.695634000","10.3.7.64","18.8.23.13",,,"36412","36412","2317","5645","3"
"4790","1758134830.695651000","7.193.167.162","10.168.71.2",,,"44844","36412","69905","2175096621","3"
"4791","1758134830.695652000","10.168.71.2","7.193.167.162",,,"36412","44844","69905","2175096621","3"
"4792","1758134830.695653000","18.8.23.13","10.3.7.64",,,"36412","36412","2317","69905","3"
"4793","1758134830.695654000","10.3.7.47","18.8.23.13",,,"36412","36412","8061",,"12"
"4794","1758134830.695655000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","56337",,"12"
"4795","1758134831.123893000","10.3.7.47","18.8.23.13",,,"36412","36412","8061","56337","9"
"4796","1758134831.123894000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","56337","119508908","9"
"4797","1758134831.383523000","10.3.7.72","18.8.23.13",,,"36412","36412","5284",,"12"
"4798","1758134831.383523000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","2832",,"12"
"4799","1758134831.547832000","10.3.7.64","18.8.23.13",,,"36412","36412","2318","27916","3"
"4800","1758134831.547833000","7.193.167.162","10.168.79.2",,,"47327","36412","39698","3247691767","3"
"4801","1758134831.547833000","10.168.79.2","7.193.167.162",,,"36412","47327","39698","3247691767","3"
"4802","1758134831.686041000","18.8.23.13","10.3.7.64",,,"36412","36412","2318","39698","3"
"4803","1758134831.686067000","10.3.7.72","18.8.23.13",,,"36412","36412","5284","2832","9"
"4804","1758134831.686068000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","2832","129085331","9"
"4805","1758134831.686069000","10.3.7.34","18.8.23.13",,,"36412","36412","3500",,"12"
"4806","1758134831.686069000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1499408",,"12"
"4807","1758134831.686070000",,,"2001:4888:2010:92:106:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","57423","1499408","6069378","11"
"4808","1758134831.686070000","18.8.23.13","10.3.7.34",,,"36412","36412","3500","1499408","11"
"4809","1758134831.686071000","10.3.7.34","18.8.23.13",,,"36412","36412","3500","1499408","13"
"4810","1758134831.686071000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1499408","6069378","13"
"4811","1758134831.686072000",,,"2001:4888:2010:92:106:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","57423","1499408","6069378","23"
"4812","1758134831.686072000","18.8.23.13","10.3.7.34",,,"36412","36412","3500","1499408","23"
"4813","1758134831.686073000","10.3.7.34","18.8.23.13",,,"36412","36412","3500","1499408","23"
"4814","1758134831.957721000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1499408","6069378","23"
"4815","1758134831.957775000","10.3.7.17","18.8.23.13",,,"36412","36412","24538",,"12"
"4816","1758134831.957776000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","34574",,"12"
"4817","1758134831.957777000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","1533714","122982622","23"
"4818","1758134831.957777000","18.8.23.13","10.3.7.17",,,"36412","36412","24534","1533714","23"
"4819","1758134831.974447000","10.3.7.17","18.8.23.13",,,"36412","36412","24534","1533714","23"
"4820","1758134831.974448000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1533714","122982622","23"
"4821","1758134831.975370000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","34574","125398631","23"
"4822","1758134831.998351000","18.8.23.13","10.3.7.17",,,"36412","36412","24538","34574","23"
"4823","1758134832.209786000","10.3.7.17","18.8.23.13",,,"36412","36412","24538","34574","23"
"4824","1758134832.209786000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","34574","125398631","23"
"4825","1758134832.209790000","10.3.7.7","18.8.23.13",,,"36412","36412","20495",,"12"
"4826","1758134832.209790000","7.193.167.162","10.164.26.130",,,"53706","36412","78099",,"12"
"4827","1758134832.209791000","10.164.26.130","7.193.167.162",,,"36412","53706","78099","3252588430","9"
"4828","1758134832.209807000","18.8.23.13","10.3.7.7",,,"36412","36412","20495","78099","9"
"4829","1758134833.217789000","10.3.7.7","18.8.23.13",,,"36412","36412","20495","78099","9"
"4830","1758134833.217790000","7.193.167.162","10.164.26.130",,,"53706","36412","78099","3252588430","9"
"4831","1758134833.719020000","10.3.7.2","18.8.23.13",,,"36412","36412","4029","60177","18"
"4832","1758134833.719020000","7.193.167.162","10.168.71.130",,,"36837","36412","60177","1105112375","18"
"4833","1758134833.719021000","10.168.71.130","7.193.167.162",,,"36412","36837","60177","1105112375","23"
"4834","1758134833.719021000","18.8.23.13","10.3.7.2",,,"36412","36412","4029","60177","23"
"4835","1758134833.719022000","10.3.7.65","18.8.23.13",,,"36412","36412","3120","39698","3"
"4836","1758134833.719022000","7.193.167.162","10.168.79.2",,,"47327","36412","47884","3247691767","3"
"4837","1758134833.719023000","10.3.7.2","18.8.23.13",,,"36412","36412","4029","60177","23"
"4838","1758134834.060890000","7.193.167.162","10.168.71.130",,,"36837","36412","60177","1105112375","23"
"4839","1758134834.060896000","10.168.79.2","7.193.167.162",,,"36412","47327","47884","3247691767","3"
"4840","1758134834.060897000","18.8.23.13","10.3.7.65",,,"36412","36412","3120","47884","3"
"4841","1758134834.060929000","10.3.7.65","18.8.23.13",,,"36412","36412","3121","69905","3"
"4842","1758134834.060930000","7.193.167.162","10.168.71.2",,,"44844","36412","12045","2175096621","3"
"4843","1758134834.153956000","10.168.71.2","7.193.167.162",,,"36412","44844","12045","2175096621","3"
"4844","1758134834.153962000","18.8.23.13","10.3.7.65",,,"36412","36412","3121","12045","3"
"4845","1758134834.153963000","10.3.7.46","18.8.23.13",,,"36412","36412","27622",,"12"
"4846","1758134834.153964000","7.193.167.162","10.164.26.130",,,"53706","36412","35858",,"12"
"4847","1758134834.153964000","10.164.26.130","7.193.167.162",,,"36412","53706","1295","3252424896","23"
"4848","1758134834.153965000","18.8.23.13","10.3.7.46",,,"36412","36412","27619","1295","23"
"4849","1758134834.153966000","10.3.7.46","18.8.23.13",,,"36412","36412","27619","1295","23"
"4850","1758134834.153967000","7.193.167.162","10.164.26.130",,,"53706","36412","1295","3252424896","23"
"4851","1758134834.153967000","10.164.26.130","7.193.167.162",,,"36412","53706","35858","3252597212","11"
"4852","1758134834.153993000","10.164.26.130","7.193.167.162",,,"36412","53706","35858","3252597212","23"
"4853","1758134834.153994000","18.8.23.13","10.3.7.46",,,"36412","36412","27622","35858","11"
"4854","1758134834.153994000","18.8.23.13","10.3.7.46",,,"36412","36412","27622","35858","23"
"4855","1758134834.153995000","10.3.7.46","18.8.23.13",,,"36412","36412","27622","35858","23"
"4856","1758134834.153995000","7.193.167.162","10.164.26.130",,,"53706","36412","35858","3252597212","23"
"4857","1758134834.378148000","10.3.7.54","18.8.23.13",,,"36412","36412","5282","1518608","3"
"4858","1758134834.378148000","7.193.167.162","10.165.92.130",,,"52371","36412","1806","1104559954","3"
"4859","1758134834.378151000","10.165.92.130","7.193.167.162",,,"36412","52371","1806","1104559954","3"
"4860","1758134834.378152000","18.8.23.13","10.3.7.54",,,"36412","36412","5282","1806","3"
"4861","1758134834.378153000","10.3.7.65","18.8.23.13",,,"36412","36412","3122","37902","3"
"4862","1758134834.378153000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","29198","82593805","3"
"4863","1758134834.378172000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","29198","72365069","3"
"4864","1758134834.703960000","18.8.23.13","10.3.7.65",,,"36412","36412","3122","29198","3"
"4865","1758134835.209926000","10.3.7.54","18.8.23.13",,,"36412","36412","5283","1533967","3"
"4866","1758134835.209927000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:2","47754","36412","1528591","4888598","3"
"4867","1758134835.209928000",,,"2001:4888:2010:92:106:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","47754","1528591","4888598","3"
"4868","1758134835.209928000","18.8.23.13","10.3.7.54",,,"36412","36412","5283","1528591","3"
"4869","1758134835.209933000","10.3.7.50","18.8.23.13",,,"36412","36412","13723",,"12"
"4870","1758134835.401505000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","1496847",,"12"
"4871","1758134835.401529000","10.3.7.67","18.8.23.13",,,"36412","36412","2648","12045","3"
"4872","1758134835.401530000","7.193.167.162","10.168.71.2",,,"44844","36412","30476","2175096621","3"
"4873","1758134835.401531000","10.168.71.2","7.193.167.162",,,"36412","44844","30476","2175096621","3"
"4874","1758134835.401532000","18.8.23.13","10.3.7.67",,,"36412","36412","2648","30476","3"
"4875","1758134835.401533000","10.3.7.54","18.8.23.13",,,"36412","36412","5284","65297","3"
"4876","1758134835.401534000","7.193.167.162","10.164.26.130",,,"53706","36412","1519888","3252240744","3"
"4877","1758134835.401535000","10.3.7.2","18.8.23.13",,,"36412","36412","4031","6669","3"
"4878","1758134835.401535000","7.193.167.162","10.164.26.130",,,"53706","36412","69395","3252549373","3"
"4879","1758134835.437489000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","1496847","371996853","11"
"4880","1758134835.437493000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","1496847","371996853","23"
"4881","1758134835.437507000","18.8.23.13","10.3.7.50",,,"36412","36412","13723","1496847","11"
"4882","1758134835.437507000","18.8.23.13","10.3.7.50",,,"36412","36412","13723","1496847","23"
"4883","1758134835.437508000","10.3.7.50","18.8.23.13",,,"36412","36412","13723","1496847","23"
"4884","1758134835.437509000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","1496847","371996853","23"
"4885","1758134835.437509000","10.164.26.130","7.193.167.162",,,"36412","53706","1519888","3252240744","3"
"4886","1758134835.437510000","10.164.26.130","7.193.167.162",,,"36412","53706","69395","3252549373","3"
"4887","1758134835.437511000","18.8.23.13","10.3.7.54",,,"36412","36412","5284","1519888","3"
"4888","1758134835.437511000","18.8.23.13","10.3.7.2",,,"36412","36412","4031","69395","3"
"4889","1758134836.237414000","10.3.7.67","18.8.23.13",,,"36412","36412","2649","47884","3"
"4890","1758134836.237414000","7.193.167.162","10.168.79.2",,,"47327","36412","1527565","3247691767","3"
"4891","1758134836.237415000","10.168.79.2","7.193.167.162",,,"36412","47327","1527565","3247691767","3"
"4892","1758134836.237415000","18.8.23.13","10.3.7.67",,,"36412","36412","2649","1527565","3"
"4893","1758134836.890462000","10.3.7.67","18.8.23.13",,,"36412","36412","2650","29198","3"
"4894","1758134836.890462000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","21006","72365069","3"
"4895","1758134837.158539000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","21006","78607527","3"
"4896","1758134837.158545000","18.8.23.13","10.3.7.67",,,"36412","36412","2650","21006","3"
"4897","1758134837.158551000","10.3.7.34","18.8.23.13",,,"36412","36412","3501",,"12"
"4898","1758134837.158552000","7.193.167.162","10.165.94.130",,,"41712","36412","62737",,"12"
"4899","1758134837.158570000","10.165.94.130","7.193.167.162",,,"36412","41712","62737","2180694438","11"
"4900","1758134837.646729000","18.8.23.13","10.3.7.34",,,"36412","36412","3501","62737","11"
"4901","1758134837.646735000","10.3.7.34","18.8.23.13",,,"36412","36412","3501","62737","13"
"4902","1758134837.646735000","7.193.167.162","10.165.94.130",,,"41712","36412","62737","2180694438","13"
"4903","1758134837.646736000","10.165.94.130","7.193.167.162",,,"36412","41712","62737","2180694438","23"
"4904","1758134837.646737000","18.8.23.13","10.3.7.34",,,"36412","36412","3501","62737","23"
"4905","1758134837.646738000","10.3.7.34","18.8.23.13",,,"36412","36412","3501","62737","23"
"4906","1758134837.646738000","7.193.167.162","10.165.94.130",,,"41712","36412","62737","2180694438","23"
"4907","1758134838.430090000","10.3.7.47","18.8.23.13",,,"36412","36412","8059","1529615","18"
"4908","1758134838.430091000","7.193.167.162","10.192.9.130",,,"46179","36412","1529615","2177461784","18"
"4909","1758134838.430092000","10.192.9.130","7.193.167.162",,,"36412","46179","1529615","2177461784","23"
"4910","1758134838.430092000","18.8.23.13","10.3.7.47",,,"36412","36412","8059","1529615","23"
"4911","1758134838.430093000","10.3.7.47","18.8.23.13",,,"36412","36412","8059","1529615","23"
"4912","1758134838.430093000","7.193.167.162","10.192.9.130",,,"46179","36412","1529615","2177461784","23"
"4913","1758134839.183170000","10.3.7.35","18.8.23.13",,,"36412","36412","13305","3597","13"
"4914","1758134839.183171000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","3597","379450471","13"
"4915","1758134839.183172000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","3597","379450471","11"
"4916","1758134839.183172000","18.8.23.13","10.3.7.35",,,"36412","36412","13305","3597","11"
"4917","1758134839.919262000","10.3.7.47","18.8.23.13",,,"36412","36412","8062",,"12"
"4918","1758134839.919262000","7.193.167.162","10.192.9.130",,,"46179","36412","47122",,"12"
"4919","1758134840.299199000","10.3.7.47","18.8.23.13",,,"36412","36412","8062","47122","9"
"4920","1758134840.299200000","7.193.167.162","10.192.9.130",,,"46179","36412","47122","2177969701","9"
"4921","1758134840.471621000","10.3.7.35","18.8.23.13",,,"36412","36412","13306","1534991","3"
"4922","1758134840.471622000","7.193.167.162","10.176.47.114",,,"57285","36412","41230","28017952","3"
"4923","1758134840.471624000","10.176.47.114","7.193.167.162",,,"36412","57285","41230","28017952","3"
"4924","1758134840.471640000","18.8.23.13","10.3.7.35",,,"36412","36412","13306","41230","3"
"4925","1758134840.471640000","10.3.7.8","18.8.23.13",,,"36412","36412","6084",,"12"
"4926","1758134840.471641000","7.193.167.162","10.164.26.130",,,"53706","36412","2320",,"12"
"4927","1758134840.471642000","10.164.26.130","7.193.167.162",,,"36412","53706","1526285","3252484963","23"
"4928","1758134840.471643000","18.8.23.13","10.3.7.8",,,"36412","36412","6081","1526285","23"
"4929","1758134840.471643000","10.3.7.8","18.8.23.13",,,"36412","36412","6081","1526285","23"
"4930","1758134840.777221000","7.193.167.162","10.164.26.130",,,"53706","36412","1526285","3252484963","23"
"4931","1758134840.777227000","10.164.26.130","7.193.167.162",,,"36412","53706","2320","3252626831","11"
"4932","1758134840.777228000","10.164.26.130","7.193.167.162",,,"36412","53706","2320","3252626831","23"
"4933","1758134840.777229000","18.8.23.13","10.3.7.8",,,"36412","36412","6084","2320","11"
"4934","1758134840.777230000","18.8.23.13","10.3.7.8",,,"36412","36412","6084","2320","23"
"4935","1758134840.777231000","10.3.7.8","18.8.23.13",,,"36412","36412","6084","2320","23"
"4936","1758134840.777231000","7.193.167.162","10.164.26.130",,,"53706","36412","2320","3252626831","23"
"4937","1758134840.777257000","10.3.7.67","18.8.23.13",,,"36412","36412","2651",,"12"
"4938","1758134840.777257000","7.193.167.162","10.168.71.2",,,"44844","36412","5647",,"12"
"4939","1758134840.777258000","10.168.71.2","7.193.167.162",,,"36412","44844","30476","2175096621","23"
"4940","1758134840.777259000","18.8.23.13","10.3.7.67",,,"36412","36412","2648","30476","23"
"4941","1758134841.629065000","10.168.71.2","7.193.167.162",,,"36412","44844","5647","2175240089","11"
"4942","1758134841.629073000","10.168.71.2","7.193.167.162",,,"36412","44844","5647","2175240089","23"
"4943","1758134841.629074000","18.8.23.13","10.3.7.67",,,"36412","36412","2651","5647","11"
"4944","1758134841.629074000","18.8.23.13","10.3.7.67",,,"36412","36412","2651","5647","23"
"4945","1758134841.629075000","10.3.7.67","18.8.23.13",,,"36412","36412","2648","30476","23"
"4946","1758134841.629075000","7.193.167.162","10.168.71.2",,,"44844","36412","30476","2175096621","23"
"4947","1758134841.629076000","10.3.7.67","18.8.23.13",,,"36412","36412","2651","5647","23"
"4948","1758134841.629077000","7.193.167.162","10.168.71.2",,,"44844","36412","5647","2175240089","23"
"4949","1758134842.089168000","10.3.7.54","18.8.23.13",,,"36412","36412","5285",,"12"
"4950","1758134842.089169000","7.193.167.162","10.165.94.130",,,"41712","36412","77073",,"12"
"4951","1758134842.089169000","10.165.94.130","7.193.167.162",,,"36412","41712","79635","2180534701","23"
"4952","1758134842.089170000","18.8.23.13","10.3.7.54",,,"36412","36412","5279","79635","23"
"4953","1758134842.089170000","10.3.7.54","18.8.23.13",,,"36412","36412","5279","79635","23"
"4954","1758134842.089171000","7.193.167.162","10.165.94.130",,,"41712","36412","79635","2180534701","23"
"4955","1758134842.089171000","10.3.7.34","18.8.23.13",,,"36412","36412","3502","1528591","3"
"4956","1758134842.089172000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:2","47754","36412","54034","4888598","3"
"4957","1758134842.089189000",,,"2001:4888:2010:92:106:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","47754","54034","4888598","3"
"4958","1758134842.390047000","18.8.23.13","10.3.7.34",,,"36412","36412","3502","54034","3"
"4959","1758134842.390053000","10.165.94.130","7.193.167.162",,,"36412","41712","77073","2180718984","11"
"4960","1758134842.390054000","10.165.94.130","7.193.167.162",,,"36412","41712","77073","2180718984","23"
"4961","1758134842.390055000","18.8.23.13","10.3.7.54",,,"36412","36412","5285","77073","11"
"4962","1758134842.390055000","18.8.23.13","10.3.7.54",,,"36412","36412","5285","77073","23"
"4963","1758134842.390057000","10.3.7.54","18.8.23.13",,,"36412","36412","5285","77073","23"
"4964","1758134842.390058000","7.193.167.162","10.165.94.130",,,"41712","36412","77073","2180718984","23"
"4965","1758134842.832769000","10.3.7.7","18.8.23.13",,,"36412","36412","20495","78099","18"
"4966","1758134842.832770000","7.193.167.162","10.164.26.130",,,"53706","36412","78099","3252588430","18"
