frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,sctp.srcport,sctp.dstport,s1ap.ENB_UE_S1AP_ID,s1ap.MME_UE_S1AP_ID,s1ap.procedureCode
"2783","1758134655.316949000","18.8.23.13","10.3.7.46",,,"36412","36412","27613","42769","23"
"2784","1758134655.316949000","10.3.7.46","18.8.23.13",,,"36412","36412","27613","42769","23"
"2785","1758134655.393848000","7.193.167.162","10.168.71.2",,,"44844","36412","42769","2174385872","23"
"2786","1758134655.484130000","10.3.7.45","18.8.23.13",,,"36412","36412","17105",,"12"
"2787","1758134655.484153000","7.193.167.162","10.168.78.130",,,"37163","36412","1805",,"12"
"2788","1758134655.517908000","10.3.7.72","18.8.23.13",,,"36412","36412","5262",,"12"
"2789","1758134655.517910000","7.193.167.162","10.164.26.130",,,"53706","36412","45586",,"12"
"2790","1758134656.359960000","10.3.7.45","18.8.23.13",,,"36412","36412","17105","1805","9"
"2791","1758134656.359960000","7.193.167.162","10.168.78.130",,,"37163","36412","1805","1101798545","9"
"2792","1758134656.359961000","10.3.7.72","18.8.23.13",,,"36412","36412","5262","45586","9"
"2793","1758134656.359961000","7.193.167.162","10.164.26.130",,,"53706","36412","45586","3251762089","9"
"2794","1758134656.807023000","10.3.7.72","18.8.23.13",,,"36412","36412","5263",,"12"
"2795","1758134656.807045000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:2","45732","36412","57619",,"12"
"2796","1758134656.807045000",,,"2001:4888:2010:5092:123:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","45732","1527824","4863484","23"
"2797","1758134656.807046000","18.8.23.13","10.3.7.72",,,"36412","36412","5252","1527824","23"
"2798","1758134656.807047000","10.3.7.72","18.8.23.13",,,"36412","36412","5252","1527824","23"
"2799","1758134656.807047000",,,"2001:4888:2010:5092:123:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","45732","57619","5228222","11"
"2800","1758134656.807048000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:2","45732","36412","1527824","4863484","23"
"2801","1758134656.807049000","18.8.23.13","10.3.7.72",,,"36412","36412","5263","57619","11"
"2802","1758134656.807051000","10.3.7.54","18.8.23.13",,,"36412","36412","5271",,"12"
"2803","1758134656.807069000","7.193.167.162","10.165.92.130",,,"52371","36412","58899",,"12"
"2804","1758134656.887399000","10.3.7.72","18.8.23.13",,,"36412","36412","5263","57619","13"
"2805","1758134656.887399000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:2","45732","36412","57619","5228222","13"
"2806","1758134657.665802000",,,"2001:4888:2010:5092:123:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","45732","57619","5228222","23"
"2807","1758134657.665809000","18.8.23.13","10.3.7.72",,,"36412","36412","5263","57619","23"
"2808","1758134657.665810000","10.3.7.54","18.8.23.13",,,"36412","36412","5271","58899","9"
"2809","1758134657.665811000","7.193.167.162","10.165.92.130",,,"52371","36412","58899","1104760229","9"
"2810","1758134657.665811000","10.3.7.72","18.8.23.13",,,"36412","36412","5263","57619","23"
"2811","1758134657.665812000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:2","45732","36412","57619","5228222","23"
"2812","1758134658.521068000","10.3.7.9","18.8.23.13",,,"36412","36412","6928","1488909","3"
"2813","1758134658.521069000","7.193.167.162","10.192.10.2",,,"32922","36412","28940","27361802","3"
"2814","1758134658.521104000","10.192.10.2","7.193.167.162",,,"36412","32922","28940","27361802","3"
"2815","1758134658.521104000","18.8.23.13","10.3.7.9",,,"36412","36412","6928","28940","3"
"2816","1758134658.521108000","10.3.7.34","18.8.23.13",,,"36412","36412","3459",,"12"
"2817","1758134658.975716000","7.193.167.162","10.165.94.130",,,"41712","36412","1530639",,"12"
"2818","1758134658.975722000","10.165.94.130","7.193.167.162",,,"36412","41712","1530639","2179834877","11"
"2819","1758134658.975723000","18.8.23.13","10.3.7.34",,,"36412","36412","3459","1530639","11"
"2820","1758134658.975725000","10.3.7.34","18.8.23.13",,,"36412","36412","3459","1530639","13"
"2821","1758134658.975725000","7.193.167.162","10.165.94.130",,,"41712","36412","1530639","2179834877","13"
"2822","1758134658.975726000","10.165.94.130","7.193.167.162",,,"36412","41712","1530639","2179834877","23"
"2823","1758134658.975726000","18.8.23.13","10.3.7.34",,,"36412","36412","3459","1530639","23"
"2824","1758134658.975727000","10.3.7.34","18.8.23.13",,,"36412","36412","3459","1530639","23"
"2825","1758134658.975750000","7.193.167.162","10.165.94.130",,,"41712","36412","1530639","2179834877","23"
"2826","1758134659.758796000","10.3.7.46","18.8.23.13",,,"36412","36412","27614",,"12"
"2827","1758134659.758797000","7.193.167.162","10.164.26.130",,,"53706","36412","1505298",,"12"
"2828","1758134659.997720000","10.164.26.130","7.193.167.162",,,"36412","53706","1505298","3251781855","9"
"2829","1758134659.997725000","18.8.23.13","10.3.7.46",,,"36412","36412","27614","1505298","9"
"2830","1758134659.997726000","10.3.7.46","18.8.23.13",,,"36412","36412","27614","1505298","9"
"2831","1758134659.997727000","7.193.167.162","10.164.26.130",,,"53706","36412","1505298","3251781855","9"
"2832","1758134659.997728000","10.3.7.34","18.8.23.13",,,"36412","36412","3460",,"12"
"2833","1758134659.997729000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1454352",,"12"
"2834","1758134659.997729000",,,"2001:4888:2010:92:106:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","57423","1454352","5085633","9"
"2835","1758134660.061059000","18.8.23.13","10.3.7.34",,,"36412","36412","3460","1454352","9"
"2836","1758134660.061062000","10.3.7.34","18.8.23.13",,,"36412","36412","3461",,"12"
"2837","1758134660.061062000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","58641",,"12"
"2838","1758134660.061064000",,,"2001:4888:2010:92:106:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","39181","40210","6528248","23"
"2839","1758134660.061064000","18.8.23.13","10.3.7.34",,,"36412","36412","3454","40210","23"
"2840","1758134660.061065000",,,"2001:4888:2010:92:106:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","39181","58641","6702078","11"
"2841","1758134660.061066000",,,"2001:4888:2010:92:106:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","39181","58641","6702078","23"
"2842","1758134660.061066000","18.8.23.13","10.3.7.34",,,"36412","36412","3461","58641","11"
"2843","1758134660.061067000","18.8.23.13","10.3.7.34",,,"36412","36412","3461","58641","23"
"2844","1758134660.061067000","10.3.7.34","18.8.23.13",,,"36412","36412","3460","1454352","22"
"2845","1758134660.157028000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1454352","5085633","22"
"2846","1758134660.157043000","10.3.7.34","18.8.23.13",,,"36412","36412","3454","40210","23"
"2847","1758134660.157044000","10.3.7.34","18.8.23.13",,,"36412","36412","3461","58641","23"
"2848","1758134660.157045000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","40210","6528248","23"
"2849","1758134660.157045000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","58641","6702078","23"
"2850","1758134660.157046000","10.3.7.7","18.8.23.13",,,"36412","36412","20492","1530896","18"
"2851","1758134660.157047000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","1530896","120062289","18"
"2852","1758134660.157048000","10.3.7.34","18.8.23.13",,,"36412","36412","3460","1454352","9"
"2853","1758134660.157049000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","1454352","5085633","9"
"2854","1758134660.157050000","10.3.7.55","18.8.23.13",,,"36412","36412","4689",,"12"
"2855","1758134660.157051000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","2061",,"12"
"2856","1758134660.285784000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","2061","369856221","9"
"2857","1758134660.285796000","18.8.23.13","10.3.7.55",,,"36412","36412","4689","2061","9"
"2858","1758134660.285799000","10.3.7.55","18.8.23.13",,,"36412","36412","4689","2061","9"
"2859","1758134660.285799000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","2061","369856221","9"
"2860","1758134660.704628000","10.3.7.17","18.8.23.13",,,"36412","36412","24529",,"12"
"2861","1758134660.704629000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::c","40699","36412","1522957",,"12"
"2862","1758134661.498365000","10.3.7.17","18.8.23.13",,,"36412","36412","24529","1522957","9"
"2863","1758134661.498366000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::c","40699","36412","1522957","146266961","9"
"2864","1758134661.976263000","10.3.7.8","18.8.23.13",,,"36412","36412","6078",,"12"
"2865","1758134661.976263000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","37906",,"12"
"2866","1758134661.976264000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","1531920","76893360","23"
"2867","1758134661.976279000","18.8.23.13","10.3.7.8",,,"36412","36412","6076","1531920","23"
"2868","1758134661.994189000","10.3.7.8","18.8.23.13",,,"36412","36412","6076","1531920","23"
"2869","1758134661.994191000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","1531920","76893360","23"
"2870","1758134661.994192000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","37906","70307983","23"
"2871","1758134662.032434000","18.8.23.13","10.3.7.8",,,"36412","36412","6078","37906","23"
"2872","1758134662.529794000","10.3.7.8","18.8.23.13",,,"36412","36412","6078","37906","23"
"2873","1758134662.529798000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","37906","70307983","23"
"2874","1758134662.529801000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","65555","118767477","23"
"2875","1758134662.529801000","18.8.23.13","10.3.7.9",,,"36412","36412","6927","65555","23"
"2876","1758134662.529802000","10.3.7.9","18.8.23.13",,,"36412","36412",,,"15"
"2877","1758134662.936748000","10.3.7.54","18.8.23.13",,,"36412","36412","5269","69393","18"
"2878","1758134662.936748000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","69393","537208470","18"
"2879","1758134662.936749000",,,"2001:4888:2010:92:106:28a:0:42","2001:4888:2010:22:106:4402:1:5273","36412","57423","69393","537208470","23"
"2880","1758134663.265790000","18.8.23.13","10.3.7.54",,,"36412","36412","5269","69393","23"
"2881","1758134663.265794000","10.3.7.54","18.8.23.13",,,"36412","36412","5269","69393","23"
"2882","1758134663.265795000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:42","57423","36412","69393","537208470","23"
"2883","1758134663.265795000","10.3.7.45","18.8.23.13",,,"36412","36412","17106",,"12"
"2884","1758134663.265811000","7.193.167.162","10.168.71.130",,,"36837","36412","18958",,"12"
"2885","1758134663.265812000","10.168.71.130","7.193.167.162",,,"36412","36837","70929","1104450508","23"
"2886","1758134663.265812000","18.8.23.13","10.3.7.45",,,"36412","36412","17101","70929","23"
"2887","1758134663.265813000","10.168.71.130","7.193.167.162",,,"36412","36837","18958","1104611921","11"
"2888","1758134663.265814000","10.168.71.130","7.193.167.162",,,"36412","36837","18958","1104611921","23"
"2889","1758134663.265814000","18.8.23.13","10.3.7.45",,,"36412","36412","17106","18958","11"
"2890","1758134663.265815000","18.8.23.13","10.3.7.45",,,"36412","36412","17106","18958","23"
"2891","1758134663.265815000","10.3.7.45","18.8.23.13",,,"36412","36412","17101","70929","23"
"2892","1758134663.265816000","7.193.167.162","10.168.71.130",,,"36837","36412","70929","1104450508","23"
"2893","1758134663.265816000","10.3.7.45","18.8.23.13",,,"36412","36412","17106","18958","23"
"2894","1758134663.265818000","7.193.167.162","10.168.71.130",,,"36837","36412","18958","1104611921","23"
"2895","1758134664.998587000","10.3.7.23","18.8.23.13",,,"36412","36412","11113","28940","3"
"2896","1758134664.998587000","7.193.167.162","10.192.10.2",,,"32922","36412","1522189","27361802","3"
"2897","1758134664.998590000","10.192.10.2","7.193.167.162",,,"36412","32922","1522189","27361802","3"
"2898","1758134664.998590000","18.8.23.13","10.3.7.23",,,"36412","36412","11113","1522189","3"
"2899","1758134664.998608000","10.168.67.130","7.193.167.162",,,"36412","60851",,,"41"
"2900","1758134667.192368000","10.3.7.50","18.8.23.13",,,"36412","36412","13711",,"12"
"2901","1758134667.192368000","7.193.167.162","10.165.94.130",,,"41712","36412","63251",,"12"
"2902","1758134667.192369000","10.165.94.130","7.193.167.162",,,"36412","41712","63251","2179875777","9"
"2903","1758134667.413440000","18.8.23.13","10.3.7.50",,,"36412","36412","13711","63251","9"
"2904","1758134667.413448000","10.3.7.50","18.8.23.13",,,"36412","36412","13711","63251","9"
"2905","1758134667.413449000","7.193.167.162","10.165.94.130",,,"41712","36412","63251","2179875777","9"
"2906","1758134667.633454000","10.3.7.34","18.8.23.13",,,"36412","36412","3462",,"12"
"2907","1758134667.633454000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","30226",,"12"
"2908","1758134667.633455000",,,"2001:4888:2010:5092:123:28a:0:22","2001:4888:2010:22:106:4402:1:5273","36412","59405","30226","5499766","9"
"2909","1758134667.633455000","18.8.23.13","10.3.7.34",,,"36412","36412","3462","30226","9"
"2910","1758134668.048914000","10.3.7.34","18.8.23.13",,,"36412","36412","3462","30226","9"
"2911","1758134668.048915000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:5092:123:28a:0:22","59405","36412","30226","5499766","9"
"2912","1758134668.432063000","10.3.7.50","18.8.23.13",,,"36412","36412","13712",,"12"
"2913","1758134668.432064000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","1475852",,"12"
"2914","1758134668.432066000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","35602","75101063","23"
"2915","1758134668.432066000","18.8.23.13","10.3.7.50",,,"36412","36412","13710","35602","23"
"2916","1758134668.432067000","10.3.7.50","18.8.23.13",,,"36412","36412","13710","35602","23"
"2917","1758134668.432067000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","35602","75101063","23"
"2918","1758134668.450603000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","1475852","79509618","23"
"2919","1758134668.675268000","18.8.23.13","10.3.7.50",,,"36412","36412","13712","1475852","23"
"2920","1758134668.675268000","10.3.7.50","18.8.23.13",,,"36412","36412","13712","1475852","23"
"2921","1758134668.675269000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","1475852","79509618","23"
"2922","1758134670.408124000","10.3.7.23","18.8.23.13",,,"36412","36412","11114",,"12"
"2923","1758134670.408125000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","7694",,"12"
"2924","1758134670.408126000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","41234","367994244","23"
"2925","1758134670.408126000","18.8.23.13","10.3.7.23",,,"36412","36412","11110","41234","23"
"2926","1758134670.425679000","10.3.7.23","18.8.23.13",,,"36412","36412","11110","41234","23"
"2927","1758134670.425680000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","41234","367994244","23"
"2928","1758134670.425680000",,,"2600:300:300c:704::1","2600:300:20e2:a315::1:db85","36412","47510","7694","353219793","23"
"2929","1758134670.575112000","18.8.23.13","10.3.7.23",,,"36412","36412","11114","7694","23"
"2930","1758134670.575112000","10.3.7.23","18.8.23.13",,,"36412","36412","11114","7694","23"
"2931","1758134670.575113000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::1","47510","36412","7694","353219793","23"
"2932","1758134670.620427000","10.3.7.10","18.8.23.13",,,"36412","36412","32041",,"12"
"2933","1758134670.620432000","7.193.167.162","10.164.26.130",,,"53706","36412","1523981",,"12"
"2934","1758134670.620433000","10.164.26.130","7.193.167.162",,,"36412","53706","1498636","3251686016","23"
"2935","1758134670.620434000","18.8.23.13","10.3.7.10",,,"36412","36412","32040","1498636","23"
"2936","1758134670.620434000","10.164.26.130","7.193.167.162",,,"36412","53706","1523981","3251832234","11"
"2937","1758134670.620435000","10.164.26.130","7.193.167.162",,,"36412","53706","1523981","3251832234","23"
"2938","1758134670.620436000","18.8.23.13","10.3.7.10",,,"36412","36412","32041","1523981","11"
"2939","1758134670.620437000","18.8.23.13","10.3.7.10",,,"36412","36412","32041","1523981","23"
"2940","1758134670.620437000","10.3.7.10","18.8.23.13",,,"36412","36412","32040","1498636","23"
"2941","1758134670.620438000","10.3.7.10","18.8.23.13",,,"36412","36412","32041","1523981","23"
"2942","1758134670.620439000","7.193.167.162","10.164.26.130",,,"53706","36412","1498636","3251686016","23"
"2943","1758134670.620439000","7.193.167.162","10.164.26.130",,,"53706","36412","1523981","3251832234","23"
"2944","1758134670.885149000","10.3.7.50","18.8.23.13",,,"36412","36412","13713",,"12"
"2945","1758134670.885150000",,,"2600:300:20e2:a315::1:db85","2600:300:3008:2::8","50899","36412","1525261",,"12"
"2946","1758134670.989679000","10.3.7.34","18.8.23.13",,,"36412","36412","3463",,"12"
